comment_text,original_line,clean_text,sentiment,confidence,topic,emotions,neutral,surprise,sadness,joy,fear,anger,disgust,neutral_linguistic,surprise_linguistic,sadness_linguistic,joy_linguistic,fear_linguistic,anger_linguistic,disgust_linguistic,neutral_sentence_count,surprise_sentence_count,sadness_sentence_count,joy_sentence_count,fear_sentence_count,anger_sentence_count,disgust_sentence_count,dominant_emotion
"because policy keeps changing and got politicised ... it's like when my dad time the medium is mostly english, then sometime it changed to malay, then my year when i was in secondary school it was changed to english for science and maths, then i think years after my time it changed back to Malay.

We need to truly unify and make sure the education policy is consistent no matter what party is in the government.

There's too much of politics and also unnecessary racial pride that influence our education. While it's true there are countries like Japan, Korea, China etc where they don't need to depend on english to educate their students in STEM subject. but then again, we're not a productive nation like these countries, not just in terms of industrialisation but also in terms of academia and one of our key advantage has always been our literacy in english where we bridge gap between the east and the west. so know our strength and we should form an effective education system and move on from there.

I also think that social media is a poison to kids nowadays. Especially short video media like tiktok. I think it should be limited. sometimes the kind of thinking and information being disseminated are just so wrong and badly influence our kids",336,policy keeps changing got politicised like dad time medium mostly english sometime changed malay year secondary school changed english science maths think years time changed back malay need truly unify make sure education policy consistent matter party government theres much politics also unnecessary racial pride influence education true countries like japan korea china etc dont need depend english educate students stem subject productive nation like countries terms industrialisation also terms academia one key advantage always literacy english bridge gap east west know strength form effective education system move also think social media poison kids nowadays especially short video media like tiktok think limited sometimes kind thinking information disseminated wrong badly influence kids,negative,0.7247156302134196,-1,"{'anger': 0.5586135387420654, 'neutral': 0.13770024478435516, 'joy': 0.37203970551490784, 'surprise': 0.08778955042362213, 'sadness': 0.10104846209287643, 'fear': 0.022896992042660713, 'disgust': 0.013107961043715477, 'joy_linguistic': 1.0, 'love_linguistic': 1.0, 'neutral_linguistic': 3.0, 'joy_sentence_count': 1, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.13770024478435516,0.08778955042362213,0.10104846209287643,0.37203970551490784,0.022896992042660713,0.5586135387420654,0.013107961043715477,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,neutral
MALAYSIA IS THE WORST COUNTRY IN THE WORLD AND THE MALAY BUMIPUTRA ARE VERY RACIST THEY WILL PASS MALAYWITH HIGH DEGREE PASS OUT EVEN IF THEY FAIL THEIR EXAMS,338,malaysia worst country world malay bumiputra racist pass malaywith high degree pass even fail exams,negative,0.9460282921791077,-1,"{'anger': 0.9619563817977905, 'disgust': 0.012337666004896164, 'sadness': 0.010404035449028015, 'fear': 0.006500141229480505, 'neutral': 0.004445220809429884, 'joy': 0.0026249887887388468, 'surprise': 0.0017314099241048098}",0.004445220809429884,0.0017314099241048098,0.010404035449028015,0.0026249887887388468,0.006500141229480505,0.9619563817977905,0.012337666004896164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger
"Why has the education level gone down in Malaysia? There is no proper assessment.  Both UPSR and PT3 have been scrapped.  With these 2 exams, at least our students could be assessed. Secondly, I think students are not allowed to be creative. When I was in school, we were expected to write compositions on our own, without any guide. We could just let our minds go.
Thirdly I think students are not learning, they are just memorising facts. If you change the question style, they are stumped. 
Our education system really needs to be revamped if we don't want to be behind all other developing nations.",339,education level gone malaysia proper assessment upsr scrapped exams least students could assessed secondly think students allowed creative school expected write compositions without guide could let minds thirdly think students learning memorising facts change question style stumped education system really needs revamped dont want behind developing nations,negative,0.7526300847530365,-1,"{'surprise': 0.4124334156513214, 'sadness': 0.22856558859348297, 'anger': 0.15151362121105194, 'neutral': 0.14285826683044434, 'joy': 0.05107254162430763, 'fear': 0.011348421685397625, 'disgust': 0.002208142075687647, 'sadness_linguistic': 0.8999999999999999, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.14285826683044434,0.4124334156513214,0.22856558859348297,0.05107254162430763,0.011348421685397625,0.15151362121105194,0.002208142075687647,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,sadness
"how schools treat students with learning disabilities is another problem…yes, some of the students have their attention ruined by social media, but this is also an important issue for student with learning disabilities like autism, adhd, dyslexia 

our system doesn’t allow us for proper care and attention towards those who need extra help in learning and may need to use alternative methods. speaking from experience, i was assigned to teach the kid with dyslexia and he didn’t understand much of what was being taught. it’s this kind of negligence that causes a further gap between the education level of students",340,schools treat students learning disabilities another problemyes students attention ruined social media also important issue student learning disabilities like autism adhd dyslexia system doesnt allow proper care attention towards need extra help learning may need use alternative methods speaking experience assigned teach kid dyslexia didnt understand much taught kind negligence causes gap education level students,negative,0.840999037027359,-1,"{'sadness': 0.7594631910324097, 'anger': 0.1092999279499054, 'neutral': 0.0780755952000618, 'surprise': 0.03647056594491005, 'joy': 0.0066721499897539616, 'fear': 0.00629400322213769, 'disgust': 0.003724584588780999, 'sadness_linguistic': 1.0, 'love_linguistic': 1.0, 'neutral_linguistic': 1.0, 'sadness_sentence_count': 1, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.0780755952000618,0.03647056594491005,0.7594631910324097,0.0066721499897539616,0.00629400322213769,0.1092999279499054,0.003724584588780999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,sadness
"This is true. When I was still in primary and secondary school,everything's just copy and paste exactly what we're taught. A slight altering of anything and you might get marked wrong for the answer",341,true still primary secondary schooleverythings copy paste exactly taught slight altering anything might get marked wrong answer,negative,0.6637306213378906,0,"{'neutral': 0.9107957482337952, 'sadness': 0.024943767115473747, 'surprise': 0.021811876446008682, 'anger': 0.01971343904733658, 'fear': 0.012016547843813896, 'disgust': 0.007896958850324154, 'joy': 0.0028216640930622816, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.9107957482337952,0.021811876446008682,0.024943767115473747,0.0028216640930622816,0.012016547843813896,0.01971343904733658,0.007896958850324154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
Toxic female principals are also to blame causing caring teachers to give up.,342,toxic female principals also blame causing caring teachers give,negative,0.8888450264930725,0,"{'anger': 0.5777342319488525, 'neutral': 0.23049259185791016, 'disgust': 0.10002529621124268, 'sadness': 0.07806548476219177, 'fear': 0.005883875302970409, 'surprise': 0.004806093405932188, 'joy': 0.00299242720939219, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.23049259185791016,0.004806093405932188,0.07806548476219177,0.00299242720939219,0.005883875302970409,0.5777342319488525,0.10002529621124268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"Most schools are becoming mosques rather than learning centers

Are you aware many many parents are home schooling their kids,paying skilled teachers to teach at home.

I met an intern recently very smart i asked which school you attended?

I home schooled!

Why ?why?
Education minister ?",343,schools becoming mosques rather learning centers aware many many parents home schooling kidspaying skilled teachers teach home met intern recently smart asked school attended home schooled education minister,neutral,0.6567552089691162,0,"{'surprise': 0.42690619826316833, 'neutral': 0.27093181014060974, 'joy': 0.25797659158706665, 'sadness': 0.025385165587067604, 'anger': 0.010714517906308174, 'fear': 0.006977767683565617, 'disgust': 0.0011079225223511457}",0.27093181014060974,0.42690619826316833,0.025385165587067604,0.25797659158706665,0.006977767683565617,0.010714517906308174,0.0011079225223511457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise
The problem now is that our teachers are recruited from those who are rejected applicants of other jobs.,345,problem teachers recruited rejected applicants jobs,negative,0.7643563747406006,0,"{'sadness': 0.597974956035614, 'anger': 0.2466089427471161, 'disgust': 0.059735238552093506, 'neutral': 0.055126018822193146, 'fear': 0.019645944237709045, 'surprise': 0.01816551946103573, 'joy': 0.0027433843351900578}",0.055126018822193146,0.01816551946103573,0.597974956035614,0.0027433843351900578,0.019645944237709045,0.2466089427471161,0.059735238552093506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
But the ministry of education does not respond to all these comments. Very very sad,346,ministry education respond comments sad,negative,0.9152319431304932,0,"{'sadness': 0.9806618690490723, 'neutral': 0.008142114616930485, 'surprise': 0.00693402998149395, 'joy': 0.0018154229037463665, 'disgust': 0.0009648335399106145, 'anger': 0.0008240181487053633, 'fear': 0.0006577161839231849, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.008142114616930485,0.00693402998149395,0.9806618690490723,0.0018154229037463665,0.0006577161839231849,0.0008240181487053633,0.0009648335399106145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sadness
You speak the truth,347,speak truth,neutral,0.6706840991973877,4,"{'neutral': 0.7228043079376221, 'anger': 0.15868687629699707, 'disgust': 0.07050629705190659, 'fear': 0.025924718007445335, 'sadness': 0.014645081013441086, 'surprise': 0.004589512012898922, 'joy': 0.002843160182237625}",0.7228043079376221,0.004589512012898922,0.014645081013441086,0.002843160182237625,0.025924718007445335,0.15868687629699707,0.07050629705190659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"Hello, what is the salary of public university teachers in Kl? ​",349,hello salary public university teachers,neutral,0.9368966221809387,0,"{'neutral': 0.8121517300605774, 'surprise': 0.07902232557535172, 'anger': 0.04858242720365524, 'joy': 0.029487449675798416, 'sadness': 0.015734251588582993, 'disgust': 0.009594661183655262, 'fear': 0.005427214317023754}",0.8121517300605774,0.07902232557535172,0.015734251588582993,0.029487449675798416,0.005427214317023754,0.04858242720365524,0.009594661183655262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"Why we need a good education system?! Eat  live &enjoying well like the stone age people,and finally go to the heaven...how nice could it be?😅😅😅😅",350,need good education system eat live enjoying well like stone age peopleand finally heavenhow nice could,positive,0.8185976147651672,-1,"{'joy': 0.9538894891738892, 'surprise': 0.02006700448691845, 'neutral': 0.015317457728087902, 'sadness': 0.007999827153980732, 'anger': 0.0020782677456736565, 'fear': 0.00034995246096514165, 'disgust': 0.0002981428988277912, 'joy_linguistic': 2.0, 'joy_sentence_count': 1}",0.015317457728087902,0.02006700448691845,0.007999827153980732,0.9538894891738892,0.00034995246096514165,0.0020782677456736565,0.0002981428988277912,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joy
"Look at the IQ of each individual race. Then it becomes obvious. 
Why pretend ?",351,look individual race becomes obvious pretend,neutral,0.7530423402786255,0,"{'neutral': 0.7069374918937683, 'anger': 0.11006902158260345, 'surprise': 0.09168311953544617, 'disgust': 0.04988505691289902, 'joy': 0.018914852291345596, 'sadness': 0.012751077301800251, 'fear': 0.009759374894201756}",0.7069374918937683,0.09168311953544617,0.012751077301800251,0.018914852291345596,0.009759374894201756,0.11006902158260345,0.04988505691289902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
Malaysian became low educated the better the politician to fool the people! Good news..people will be contented easily..&why you worried over how they living on???😅,352,malaysian became low educated better politician fool people good newspeople contented easilywhy worried living,positive,0.5166040658950806,0,"{'joy': 0.8153760433197021, 'anger': 0.06855567544698715, 'fear': 0.05350544676184654, 'surprise': 0.02619132399559021, 'neutral': 0.023941218852996826, 'sadness': 0.011941337026655674, 'disgust': 0.0004889755509793758, 'joy_linguistic': 1.0, 'sadness_linguistic': 1.0, 'fear_linguistic': 1.0, 'joy_sentence_count': 1, 'sadness_sentence_count': 1, 'fear_sentence_count': 1}",0.023941218852996826,0.02619132399559021,0.011941337026655674,0.8153760433197021,0.05350544676184654,0.06855567544698715,0.0004889755509793758,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,joy
I think you should be education minister.,353,think education minister,neutral,0.7192133069038391,0,"{'neutral': 0.9003880023956299, 'surprise': 0.06876564770936966, 'anger': 0.008473427034914494, 'fear': 0.00738188112154603, 'sadness': 0.0059547205455601215, 'joy': 0.00580926239490509, 'disgust': 0.003227060195058584}",0.9003880023956299,0.06876564770936966,0.0059547205455601215,0.00580926239490509,0.00738188112154603,0.008473427034914494,0.003227060195058584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"As per you logic, before you can improve the student , you must improve the teacher. Correct. But I like to add one more idea. That is , before you can improve the teacher, you have to improve the Education Minister. Another one; before you can improve the Education Minister; you need a really walk-the-talk PM. Not just blah blah blah and not do it. Hangat hangat tiak ayam.",354,per logic improve student must improve teacher correct like add one idea improve teacher improve education minister another one improve education minister need really walkthetalk blah blah blah hangat hangat tiak ayam,neutral,0.6666311621665955,-1,"{'neutral': 0.40271714329719543, 'joy': 0.3921428620815277, 'surprise': 0.13351911306381226, 'sadness': 0.04620245099067688, 'anger': 0.020541517063975334, 'fear': 0.002887946320697665, 'disgust': 0.001988958800211549, 'neutral_linguistic': 1.2, 'neutral_sentence_count': 1}",0.40271714329719543,0.13351911306381226,0.04620245099067688,0.3921428620815277,0.002887946320697665,0.020541517063975334,0.001988958800211549,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
